length_url,length_hostname,ip,nb_slash,nb_www,ratio_digits_url,nb_hyperlinks,phish_hints,longest_word_path,shortest_word_path,avg_word_path,length_words_raw,longest_words_raw,ratio_extHyperlinks,ratio_extRedirection,ratio_intHyperlinks,status
107,18,0,13,1,0.0,53,0,11,3,5.833333333,14,11,0.018867925,0.0,0.981132075,1
21,13,0,3,1,0.0,128,0,0,0,0.0,2,6,0.03125,0.0,0.96875,0
50,22,0,4,1,0.0,95,1,6,3,4.25,6,15,0.126315789,0.0,0.8736842109999999,1
61,40,0,3,0,0.0,218,0,13,13,13.0,4,17,0.077981651,0.0,0.922018349,0
21,12,0,3,1,0.0,349,0,0,0,0.0,2,5,0.071633238,0.2,0.928366762,0
42,19,0,3,0,0.047619048,14,0,5,3,4.0,4,15,0.0,0.0,1.0,1
30,22,0,3,1,0.0,135,0,0,0,0.0,2,14,0.022222222,0.0,0.977777778,0
33,25,0,3,1,0.0,114,0,0,0,0.0,2,17,0.3859649120000001,0.0,0.614035088,0
74,31,0,5,0,0.081081081,0,0,8,2,4.0,10,11,0.0,0.0,0.0,0
58,19,0,4,1,0.0,18,0,7,2,4.333333333,8,11,0.0,0.0,1.0,0
16,7,0,3,0,0.0,49,0,0,0,0.0,1,4,0.06122449,0.0,0.93877551,0
63,20,0,7,1,0.0,86,2,11,2,6.0,7,12,0.5,0.0,0.5,1
73,25,0,6,0,0.04109589,1,0,10,4,7.2,7,13,0.0,0.0,1.0,1
46,37,0,3,0,0.0,21,0,0,0,0.0,4,14,0.523809524,0.0,0.476190476,0
37,28,0,3,1,0.0,124,0,0,0,0.0,2,20,0.443548387,0.0,0.556451613,0
25,16,0,3,1,0.0,128,0,0,0,0.0,2,9,0.09375,0.333333333,0.90625,0
67,7,0,7,0,0.119402985,134,0,8,2,5.5,9,8,0.7761194029999999,0.028846154,0.223880597,0
52,16,0,4,0,0.0,1,2,10,3,6.0,6,10,1.0,0.0,0.0,1
36,16,0,4,0,0.0,236,0,7,4,5.5,4,7,0.330508475,0.0384615379999999,0.669491525,0
25,17,0,3,1,0.0,228,0,0,0,0.0,2,9,0.026315789,0.166666667,0.973684211,0
68,42,1,4,0,0.132352941,51,0,15,2,8.5,6,15,0.0,0.0,1.0,1
88,22,1,10,0,0.1363636359999999,30,4,15,2,4.8,12,15,0.0,0.0,1.0,1
27,18,0,3,1,0.0,117,0,0,0,0.0,2,10,0.076923077,0.111111111,0.923076923,0
69,27,1,5,0,0.101449275,112,0,7,1,4.833333333,8,15,0.133928571,0.4,0.8660714290000001,0
119,42,1,5,0,0.159663866,4,0,17,2,7.375,12,17,0.0,0.0,1.0,1
26,18,0,3,1,0.0,190,0,0,0,0.0,2,9,0.142105263,0.111111111,0.8578947370000001,0
70,15,0,9,0,0.0,10,4,8,2,4.333333333,10,11,0.0,0.0,1.0,1
41,20,0,3,1,0.0,16,0,13,13,13.0,3,13,0.1875,0.666666667,0.8125,0
74,24,0,5,0,0.081081081,455,0,7,2,5.0,9,12,0.6219780220000001,0.038869258,0.378021978,0
51,18,0,4,1,0.039215686,31,0,7,4,5.0,6,10,0.35483871,0.181818182,0.64516129,0
131,54,1,5,1,0.160305344,51,0,17,2,7.375,14,17,0.0,0.0,1.0,1
71,14,1,3,0,0.183098592,0,0,32,3,15.66666667,4,32,0.0,0.0,0.0,1
94,42,0,5,0,0.127659574,57,0,7,2,4.625,10,30,0.8771929820000001,0.16,0.122807018,1
40,10,0,4,1,0.0,26,0,10,4,6.666666667,6,10,0.961538462,0.0,0.0384615379999999,1
44,21,0,4,1,0.113636364,29,1,5,3,4.333333333,5,13,0.0,0.0,1.0,0
24,17,0,2,0,0.0,67,0,0,0,0.0,3,6,0.208955224,0.071428571,0.7910447759999999,0
21,12,0,3,1,0.0,211,0,0,0,0.0,2,4,0.289099526,0.0,0.710900474,0
27,19,0,3,1,0.0,165,0,0,0,0.0,2,12,0.072727273,0.333333333,0.927272727,0
127,50,1,4,0,0.173228346,51,0,17,2,7.375,13,17,0.0,0.0,1.0,1
34,26,0,3,1,0.0,222,0,0,0,0.0,2,18,0.2387387389999999,0.075471698,0.7612612609999999,0
132,16,1,4,0,0.053030303,9,0,40,2,17.0,8,40,1.0,0.0,0.0,1
67,26,0,4,1,0.0,108,0,10,4,7.5,6,18,0.240740741,0.0384615379999999,0.759259259,0
77,23,1,5,0,0.298701299,30,0,32,2,14.66666667,4,32,0.033333333,0.0,0.966666667,1
25,17,0,3,1,0.0,55,0,0,0,0.0,2,9,0.109090909,0.333333333,0.8909090909999999,0
23,14,0,3,1,0.0,49,0,0,0,0.0,2,6,0.142857143,0.285714286,0.857142857,0
66,28,0,5,1,0.0,99,1,9,4,6.75,6,20,0.2424242419999999,0.041666667,0.757575758,0
41,17,0,4,1,0.0,6,0,6,4,4.666666667,5,9,0.0,0.0,1.0,0
55,25,0,5,1,0.0,147,0,5,2,4.25,6,17,0.088435374,0.0,0.911564626,0
60,15,0,4,1,0.0,66,0,8,1,3.75,10,8,0.151515152,0.0,0.848484848,0
41,14,0,3,0,0.0,93,0,8,4,5.333333333,5,8,0.666666667,0.709677419,0.333333333,0
20,11,0,3,1,0.0,123,0,0,0,0.0,2,4,0.024390244,0.333333333,0.975609756,0
36,19,0,4,1,0.0,232,0,5,3,4.0,4,11,0.00862069,0.0,0.99137931,0
35,18,0,3,1,0.0,49,0,9,9,9.0,3,9,0.204081633,0.0,0.7959183670000001,0
29,21,0,3,1,0.0,19,0,0,0,0.0,2,13,0.0,0.0,1.0,0
128,50,1,5,0,0.109375,4,0,17,2,7.375,13,17,0.0,0.0,1.0,1
40,21,0,4,1,0.0,0,0,4,2,3.0,7,5,0.0,0.0,0.0,1
43,35,0,3,0,0.0,47,1,0,0,0.0,2,19,1.0,0.0,0.0,1
25,17,0,3,1,0.0,171,0,0,0,0.0,2,6,0.116959064,0.25,0.8830409359999999,0
53,15,0,3,0,0.037735849,0,0,10,8,9.0,5,10,0.0,0.0,0.0,1
54,31,0,4,0,0.037037037,71,0,7,6,6.5,5,10,0.507042254,0.0,0.492957746,0
45,16,1,4,1,0.177777778,87,0,10,4,6.333333333,5,10,0.08045977,0.142857143,0.91954023,0
13,6,0,2,0,0.0,13,0,0,0,0.0,1,3,0.307692308,0.0,0.692307692,0
24,15,0,3,1,0.0,130,0,0,0,0.0,2,7,0.046153846,0.5,0.953846154,0
20,11,0,4,1,0.0,102,0,0,0,0.0,2,4,0.1078431369999999,0.0,0.892156863,0
203,18,0,27,0,0.0,130,0,10,2,4.741935484,32,12,0.115384615,0.133333333,0.884615385,1
131,54,1,5,1,0.122137405,51,0,17,2,7.375,14,17,0.0,0.0,1.0,1
30,15,0,4,1,0.0,63,0,6,6,6.0,3,7,0.333333333,0.142857143,0.666666667,0
47,31,0,4,0,0.0,121,0,7,7,7.0,4,10,0.41322314,0.04,0.58677686,0
86,13,0,6,0,0.081395349,73,0,11,1,4.0,14,11,0.342465753,0.44,0.6575342470000001,0
33,24,0,3,1,0.0,45,0,0,0,0.0,2,16,0.222222222,0.1,0.7777777779999999,0
77,23,1,5,0,0.25974026,30,0,32,2,14.66666667,4,32,0.033333333,0.0,0.966666667,1
28,20,0,3,1,0.0,210,0,0,0,0.0,2,12,0.014285714,0.0,0.985714286,0
41,32,0,3,0,0.0,209,0,0,0,0.0,2,19,0.483253589,0.267326733,0.516746411,0
100,14,0,4,0,0.0,4,0,11,3,5.583333333,13,11,0.75,1.0,0.25,1
56,20,0,3,1,0.0,17,0,6,4,4.8,7,12,0.235294118,0.0,0.764705882,0
77,29,0,8,0,0.0,1,1,11,4,7.0,7,18,1.0,0.0,0.0,1
24,15,0,3,1,0.0,241,0,0,0,0.0,2,8,0.319502075,0.051948052,0.680497925,0
23,16,0,2,0,0.0,56,0,0,0,0.0,1,10,0.482142857,0.0,0.517857143,0
54,22,0,4,0,0.111111111,214,0,9,6,7.333333333,5,9,0.177570093,0.605263158,0.8224299070000001,0
49,31,1,5,0,0.142857143,116,0,6,2,4.0,5,9,0.120689655,0.214285714,0.879310345,1
60,18,0,7,0,0.15,0,1,7,2,4.0,9,10,0.0,0.0,0.0,0
45,9,0,6,0,0.0,7,1,7,2,4.8,6,7,0.857142857,0.0,0.142857143,1
60,19,0,5,0,0.0,77,4,7,3,4.666666667,8,12,0.597402597,0.826086957,0.4025974029999999,1
76,50,1,4,0,0.144736842,4,0,15,2,8.5,7,15,0.0,0.0,1.0,1
252,150,1,8,0,0.2738095239999999,0,2,55,2,10.625,21,62,0.0,0.0,0.0,1
55,13,0,7,0,0.090909091,120,0,9,1,4.0,9,9,0.108333333,0.230769231,0.8916666670000001,0
79,20,0,9,1,0.0,32,3,10,2,4.777777778,11,12,0.59375,0.421052632,0.40625,1
99,15,0,7,0,0.090909091,30,2,26,1,8.5,10,26,0.666666667,0.0,0.333333333,1
105,17,0,9,0,0.0,6,4,13,2,4.785714286,15,14,0.666666667,0.0,0.333333333,1
28,13,0,4,1,0.0,80,0,2,2,2.0,4,5,0.6,0.125,0.4,0
32,13,0,5,0,0.03125,44,0,4,1,2.666666667,5,5,0.045454545,0.5,0.954545455,0
76,21,0,7,0,0.078947368,62,0,8,2,4.875,10,9,0.064516129,1.0,0.935483871,0
49,30,0,5,0,0.0,116,0,6,2,4.0,4,17,0.120689655,0.214285714,0.879310345,1
75,42,0,3,0,0.04,22,1,17,3,7.666666667,9,17,0.818181818,0.277777778,0.181818182,1
76,10,1,4,0,0.342105263,0,0,32,3,13.5,5,32,0.0,0.0,0.0,1
60,17,0,7,1,0.033333333,100,0,12,1,4.0,9,12,0.53,0.20754717,0.47,0
61,12,0,4,0,0.0,81,0,10,6,7.2,6,10,0.185185185,0.066666667,0.814814815,0
33,24,0,3,0,0.0,105,0,0,0,0.0,2,10,0.380952381,0.075,0.6190476189999999,0
52,20,0,5,1,0.0,4,2,11,2,5.25,6,12,0.0,0.0,1.0,1
90,26,0,7,0,0.022222222,38,0,12,6,8.333333332999999,8,12,0.052631579,1.0,0.947368421,1
69,22,0,7,0,0.115942029,96,0,9,2,4.428571429,9,14,0.010416667,0.0,0.989583333,1
64,18,0,7,1,0.0,0,3,9,2,6.6,7,10,0.0,0.0,0.0,1
71,16,1,6,1,0.098591549,222,0,8,4,5.857142857,9,8,0.225225225,0.26,0.774774775,0
49,24,0,3,1,0.0,66,0,12,4,8.0,4,16,0.045454545,0.0,0.954545455,0
38,29,0,3,0,0.0,21,0,0,0,0.0,2,15,0.0,0.0,1.0,0
42,29,0,3,0,0.023809524,34,0,5,5,5.0,7,8,0.0,0.0,1.0,1
54,26,0,3,0,0.037037037,21,0,15,4,9.5,6,15,0.80952381,0.176470588,0.19047619,1
47,12,0,5,1,0.106382979,0,0,7,3,6.0,6,7,0.0,0.0,0.0,0
53,40,0,3,0,0.0,22,1,5,5,5.0,7,9,0.818181818,0.277777778,0.181818182,1
155,39,0,3,0,0.15483871,19,0,67,4,20.6,11,67,0.3684210529999999,0.0,0.6315789470000001,1
64,27,0,4,1,0.0,35,0,7,4,6.0,6,17,0.114285714,0.25,0.8857142859999999,0
42,14,0,5,0,0.119047619,560,0,6,3,4.25,6,8,0.103571429,0.517241379,0.896428571,0
52,15,0,5,1,0.0,280,0,8,2,4.8,7,8,0.192857143,0.481481481,0.807142857,0
51,20,0,5,0,0.117647059,35,0,9,2,4.75,6,9,0.857142857,0.133333333,0.142857143,1
46,28,0,3,0,0.0,83,1,4,4,4.0,6,11,0.5301204820000001,0.363636364,0.469879518,1
28,20,0,3,1,0.0,0,0,0,0,0.0,2,12,0.0,0.0,0.0,0
35,27,0,3,1,0.0,392,0,0,0,0.0,2,19,0.028061224,0.272727273,0.971938776,0
91,19,0,8,0,0.021978022,4,3,16,2,6.875,10,16,0.0,0.0,1.0,1
66,15,0,8,0,0.0,29,3,8,2,4.375,10,8,0.068965517,0.0,0.931034483,1
153,41,0,4,0,0.013071895,61,1,32,3,8.454545455,15,32,0.590163934,0.083333333,0.409836066,1
59,24,0,3,1,0.0,15,0,26,26,26.0,3,26,0.7333333329999999,0.090909091,0.2666666669999999,1
77,23,1,5,0,0.272727273,30,0,32,2,14.66666667,4,32,0.033333333,0.0,0.966666667,1
49,15,0,5,1,0.020408163,326,0,8,1,4.2,7,8,0.285276074,0.0537634409999999,0.7147239259999999,0
60,15,0,5,0,0.0,4,0,11,3,5.333333333,7,11,0.0,0.0,1.0,1
36,16,0,3,1,0.0,137,0,11,11,11.0,3,11,0.5693430660000001,0.0,0.430656934,0
64,19,0,7,1,0.0,0,0,7,3,5.333333333,10,7,0.0,0.0,0.0,0
43,27,0,4,1,0.0,0,0,5,1,3.0,5,16,0.0,0.0,0.0,1
155,15,1,9,1,0.174193548,1,1,36,3,12.3,12,36,1.0,1.0,0.0,1
53,21,0,6,1,0.075471698,0,0,7,3,5.25,6,13,0.0,0.0,0.0,1
36,29,0,2,0,0.0,22,0,0,0,0.0,2,16,0.681818182,0.0,0.318181818,0
22,13,0,3,1,0.0,62,0,0,0,0.0,2,5,0.516129032,0.0,0.4838709679999999,0
65,31,0,4,0,0.046153846,22,0,17,3,7.666666667,7,17,0.818181818,0.277777778,0.181818182,1
77,17,0,3,0,0.064935065,0,0,7,3,4.2,11,13,0.0,0.0,0.0,1
188,22,1,9,0,0.218085106,64,3,32,3,12.25,13,32,0.609375,0.230769231,0.390625,1
69,18,0,9,0,0.0,13,0,10,2,5.0,8,14,0.153846154,0.0,0.846153846,1
58,16,0,4,0,0.0,159,0,10,4,7.5,6,10,0.050314465,0.375,0.949685535,0
125,50,1,4,0,0.128,51,0,17,2,8.142857142999999,12,17,0.0,0.0,1.0,1
28,19,0,3,1,0.0,36,0,0,0,0.0,2,11,0.111111111,0.25,0.8888888890000001,0
47,14,0,5,1,0.0,81,0,8,3,5.25,6,8,0.098765432,0.0,0.901234568,0
50,20,0,5,1,0.0,52,0,8,1,4.5,6,12,0.153846154,0.0,0.846153846,0
58,16,0,6,0,0.0,4,3,7,3,4.833333333,7,12,0.0,0.0,1.0,1
31,23,0,3,1,0.0,202,0,0,0,0.0,2,15,0.376237624,0.039473684,0.6237623760000001,0
39,30,0,3,1,0.0,134,0,0,0,0.0,2,19,0.02238806,0.0,0.97761194,0
181,19,1,3,1,0.342541436,31,1,24,2,9.333333333,17,24,0.516129032,0.3125,0.4838709679999999,1
28,20,0,3,0,0.0,174,0,0,0,0.0,3,8,0.896551724,0.538461538,0.1034482759999999,0
77,23,1,5,0,0.298701299,30,0,32,2,14.66666667,4,32,0.033333333,0.0,0.966666667,1
56,18,0,4,1,0.0,94,0,8,5,6.75,6,10,0.063829787,0.0,0.936170213,0
42,13,1,3,0,0.428571429,3,0,9,2,4.0,11,9,0.0,0.0,1.0,1
132,54,1,5,1,0.143939394,4,0,17,2,7.375,14,17,0.0,0.0,1.0,1
110,23,1,8,1,0.154545455,13,0,32,3,10.42857143,9,32,0.230769231,0.0,0.7692307690000001,1
40,18,0,5,0,0.0,16,0,7,4,5.5,3,14,0.125,0.5,0.875,0
42,19,0,4,0,0.095238095,0,0,6,3,4.333333333,5,9,0.0,0.0,0.0,1
77,14,1,8,1,0.1558441559999999,38,0,9,2,4.833333333,16,9,0.0,0.0,1.0,1
75,42,0,3,0,0.013333333,21,0,17,3,7.666666667,9,17,0.80952381,0.294117647,0.19047619,1
77,16,0,10,0,0.0,0,1,7,2,5.0,11,7,0.0,0.0,0.0,1
40,32,0,3,0,0.075,184,0,0,0,0.0,2,14,0.7771739129999999,0.013986014,0.222826087,1
88,14,0,3,1,0.045454545,5,0,25,2,5.6,12,25,0.6,0.666666667,0.4,0
64,15,0,5,0,0.03125,113,0,10,2,4.857142857,8,11,0.097345133,0.272727273,0.902654867,0
130,30,1,7,0,0.2,18,0,12,1,4.4117647060000005,19,15,0.833333333,0.0,0.166666667,1
52,27,0,5,1,0.0,0,1,5,2,3.25,8,6,0.0,0.0,0.0,1
31,16,0,3,1,0.0,107,0,7,7,7.0,3,8,0.177570093,0.473684211,0.8224299070000001,0
47,39,0,3,0,0.0,41,1,0,0,0.0,2,28,0.024390244,0.0,0.975609756,1
63,16,0,5,1,0.0,124,0,11,7,8.75,6,11,0.008064516,1.0,0.991935484,0
41,24,0,3,1,0.097560976,169,0,4,2,3.0,4,16,0.01183432,0.5,0.98816568,0
35,27,0,3,1,0.0,137,0,0,0,0.0,2,19,0.04379562,0.5,0.95620438,0
54,38,0,3,0,0.0,21,0,4,3,3.5,8,7,0.80952381,0.176470588,0.19047619,1
62,17,0,5,1,0.0161290319999999,101,0,7,3,4.285714286,9,9,0.514851485,0.153846154,0.485148515,0
19,10,0,3,1,0.0,650,0,0,0,0.0,2,3,0.001538462,1.0,0.998461538,0
41,21,0,4,0,0.0,11,0,6,5,5.5,4,10,0.0,0.0,1.0,1
57,19,0,3,1,0.0,280,0,8,3,5.0,7,11,0.010714286,0.0,0.989285714,0
77,23,1,5,0,0.2467532469999999,30,0,32,2,14.66666667,4,32,0.033333333,0.0,0.966666667,1
21,12,0,3,1,0.0,172,0,0,0,0.0,2,5,0.0406976739999999,0.142857143,0.959302326,0
44,29,0,3,0,0.045454545,7,1,4,2,3.0,4,18,0.0,0.0,1.0,1
23,16,0,2,0,0.0,87,0,0,0,0.0,1,9,0.149425287,0.153846154,0.850574713,0
26,17,0,3,1,0.0,35,0,0,0,0.0,2,10,0.8857142859999999,0.064516129,0.114285714,0
41,16,0,5,0,0.0,1,0,5,4,4.666666667,4,10,0.0,0.0,1.0,1
73,26,0,4,1,0.0,106,0,11,4,7.0,7,18,0.245283019,0.0384615379999999,0.754716981,0
40,18,0,4,1,0.0,129,0,7,6,6.5,4,10,0.201550388,0.423076923,0.798449612,0
34,25,0,3,1,0.0,76,0,0,0,0.0,2,17,0.552631579,0.023809524,0.447368421,0
28,20,0,3,1,0.0,128,0,0,0,0.0,2,12,0.1875,0.4166666670000001,0.8125,0
84,20,1,5,0,0.25,44,0,32,3,10.4,6,32,0.204545455,0.111111111,0.795454545,1
58,16,1,3,1,0.120689655,101,0,8,4,5.8,7,8,0.138613861,0.0,0.861386139,0
26,15,0,3,1,0.0,16,0,2,2,2.0,3,4,0.0,0.0,1.0,0
18,10,0,3,0,0.0,17,0,0,0,0.0,1,6,0.352941176,0.0,0.647058824,0
38,30,0,3,0,0.0,21,0,0,0,0.0,2,17,0.952380952,0.25,0.047619048,0
26,18,0,2,0,0.0,13,0,0,0,0.0,1,15,0.076923077,2.0,0.923076923,0
40,33,0,2,0,0.025,215,0,0,0,0.0,6,9,0.469767442,0.0,0.530232558,0
41,23,0,3,0,0.0,2,0,9,9,9.0,4,9,0.5,0.0,0.5,1
54,21,0,5,1,0.018518519,7,0,9,1,5.25,6,13,0.7142857140000001,0.6,0.285714286,0
26,17,0,3,1,0.0,80,0,0,0,0.0,2,6,0.175,0.142857143,0.825,0
62,41,0,5,0,0.0,587,0,5,3,3.666666667,7,12,0.030664395,0.055555556,0.969335605,1
49,17,0,4,1,0.040816327,0,0,11,3,5.25,6,11,0.0,0.0,0.0,0
64,39,0,4,1,0.0,23,0,6,3,4.666666667,7,14,0.043478261,1.0,0.956521739,1
34,25,0,3,1,0.0,100,0,0,0,0.0,2,17,0.05,0.2,0.95,0
22,14,0,3,1,0.0,41,0,0,0,0.0,2,3,0.487804878,0.0,0.5121951220000001,0
40,16,0,5,0,0.0,27,2,9,4,6.5,4,9,0.2592592589999999,0.0,0.740740741,1
99,25,0,6,0,0.03030303,26,1,36,1,8.142857142999999,10,36,0.884615385,0.0,0.115384615,1
31,23,0,3,1,0.0,19,0,0,0,0.0,2,13,0.105263158,0.0,0.894736842,0
69,36,0,3,1,0.0,36,0,7,4,5.5,8,12,0.055555556,0.0,0.944444444,0
45,24,0,3,1,0.0,0,1,6,2,3.666666667,5,16,0.0,0.0,0.0,1
50,25,0,6,1,0.0,4,0,4,1,2.4,7,17,0.0,0.0,1.0,1
48,18,0,4,1,0.083333333,50,0,8,1,2.285714286,9,10,0.18,0.111111111,0.82,1
68,17,0,7,0,0.0,9,0,7,3,5.1428571430000005,8,13,0.0,0.0,1.0,0
84,17,0,5,1,0.011904762,95,2,8,1,4.9,12,9,0.568421053,0.222222222,0.4315789470000001,0
68,38,0,3,0,0.0,216,0,22,22,22.0,4,22,0.12962963,0.0,0.87037037,0
73,8,0,11,0,0.0,169,4,10,3,6.125,9,10,0.059171598,0.1,0.940828402,1
26,18,0,3,1,0.0,39,0,0,0,0.0,2,10,0.025641026,0.0,0.974358974,0
52,35,0,3,0,0.0,103,1,5,3,4.0,4,24,0.067961165,0.285714286,0.932038835,1
49,15,0,6,0,0.040816327,58,0,8,2,4.4,6,8,0.379310345,0.1363636359999999,0.620689655,1
77,18,0,6,1,0.051948052,0,1,15,3,7.5,8,15,0.0,0.0,0.0,0
28,20,0,2,1,0.0,131,0,0,0,0.0,2,9,0.13740458,0.0,0.86259542,0
43,14,0,5,0,0.139534884,67,0,6,3,4.5,6,8,0.059701493,1.0,0.940298507,0
47,21,0,5,2,0.0,43,0,12,3,7.5,4,12,0.4883720929999999,0.142857143,0.511627907,1
19,10,0,3,0,0.0,13,0,0,0,0.0,1,4,0.0,0.0,1.0,0
57,44,0,3,0,0.052631579,39,0,0,0,0.0,4,15,0.0,0.0,1.0,1
40,17,0,4,0,0.15,103,0,8,2,4.0,5,8,0.0,0.0,1.0,0
74,18,0,6,1,0.0135135139999999,10,0,14,2,7.166666667,8,14,0.4,0.25,0.6,0
37,22,0,3,1,0.0,223,0,7,7,7.0,3,14,0.004484305,0.0,0.995515695,0
56,15,0,4,1,0.089285714,55,0,9,1,5.4,7,9,0.527272727,0.0,0.4727272729999999,0
68,16,1,6,0,0.367647059,1,0,32,2,10.0,5,32,1.0,0.0,0.0,1
31,22,0,3,1,0.0,220,0,0,0,0.0,2,15,0.186363636,0.048780488,0.8136363640000001,0
36,21,0,3,1,0.0,9,0,7,7,7.0,3,13,1.0,0.0,0.0,0
31,23,0,3,1,0.0,84,0,0,0,0.0,3,9,0.321428571,0.0,0.6785714290000001,0
77,23,1,5,0,0.25974026,30,0,32,2,14.66666667,4,32,0.033333333,0.0,0.966666667,1
45,13,0,6,0,0.111111111,28,0,10,5,6.666666667,4,10,0.0,0.0,1.0,1
40,13,0,4,1,0.0,126,0,6,4,5.333333333,5,6,0.341269841,0.255813953,0.658730159,0
35,15,0,4,0,0.0,268,0,4,2,3.333333333,5,5,0.324626866,0.091954023,0.6753731340000001,0
29,20,0,3,1,0.0,239,0,0,0,0.0,2,13,0.050209205,0.666666667,0.949790795,0
34,26,0,3,1,0.0,84,0,0,0,0.0,2,18,0.642857143,0.12962963,0.357142857,0
128,50,1,5,0,0.1484375,4,0,17,2,7.375,13,17,0.0,0.0,1.0,1
66,45,1,4,0,0.257575758,18,0,5,2,3.666666667,8,14,0.444444444,0.625,0.5555555560000001,1
45,36,0,3,0,0.0,15,0,0,0,0.0,4,11,0.133333333,0.0,0.8666666670000001,1
48,17,0,3,0,0.0,50,0,7,2,5.0,6,8,0.12,0.5,0.88,0
41,22,0,5,1,0.0,8,0,7,2,4.5,4,14,0.125,1.0,0.875,1
31,19,0,3,1,0.0,130,0,4,4,4.0,3,11,0.276923077,0.0,0.7230769229999999,0
62,20,0,6,1,0.0,4,3,8,2,4.833333333,8,12,0.0,0.0,1.0,1
120,31,0,11,1,0.041666667,27,1,10,3,7.1,12,20,0.111111111,0.0,0.8888888890000001,1
49,6,0,5,0,0.0,9,0,28,1,10.66666667,4,28,0.0,0.0,1.0,0
118,42,1,4,0,0.203389831,51,0,17,2,7.375,12,17,0.0,0.0,1.0,1
21,13,0,3,1,0.0,3,0,0,0,0.0,2,6,0.0,0.0,1.0,0
52,25,0,5,1,0.115384615,24,0,11,6,8.5,5,12,0.0,0.0,1.0,1
45,38,0,2,0,0.022222222,14,0,0,0,0.0,2,25,0.928571429,0.846153846,0.071428571,1
40,33,0,2,0,0.0,5,0,0,0,0.0,2,22,0.6,0.666666667,0.4,0
53,20,0,3,1,0.056603774,41,0,9,3,5.5,6,12,0.292682927,0.0,0.707317073,0
32,23,0,3,0,0.0,242,0,0,0,0.0,1,16,0.05785124,0.0,0.94214876,0
26,17,0,3,1,0.0,118,0,0,0,0.0,2,9,0.483050847,0.087719298,0.516949153,0
52,16,1,6,0,0.2115384619999999,48,0,11,1,3.666666667,8,11,0.375,0.111111111,0.625,0
154,30,1,7,0,0.12987013,35,0,14,1,4.8,22,15,0.971428571,0.029411765,0.028571429,1
18,10,0,3,0,0.0,32,0,0,0,0.0,1,6,0.03125,0.0,0.96875,0
54,12,0,8,1,0.074074074,123,0,7,2,4.5,8,7,0.243902439,0.0,0.7560975609999999,0
66,19,0,6,0,0.0606060609999999,0,0,9,4,6.8,6,13,0.0,0.0,0.0,1
79,14,0,6,0,0.0,0,0,15,3,7.142857143,9,15,0.0,0.0,0.0,0
32,15,0,4,1,0.0,92,0,8,8,8.0,3,8,0.7826086959999999,0.013888889,0.2173913039999999,0
53,25,0,5,1,0.0,144,0,7,5,6.0,5,17,0.013888889,0.0,0.986111111,0
76,23,0,6,1,0.0,169,0,8,1,5.428571429,9,15,0.106508876,0.333333333,0.8934911240000001,0
43,19,0,4,1,0.023255814,49,0,6,3,4.666666667,5,11,0.020408163,0.0,0.979591837,0
38,18,0,4,1,0.0,510,0,5,5,5.0,4,10,0.058823529,0.1,0.941176471,0
47,11,0,5,1,0.0,39,0,9,7,8.333333332999999,5,9,0.333333333,0.307692308,0.666666667,0
25,16,0,3,1,0.0,33,0,0,0,0.0,2,8,0.696969697,0.260869565,0.303030303,0
95,56,0,4,0,0.010526316,0,0,20,3,9.666666667,10,20,0.0,0.0,0.0,1
30,21,0,3,1,0.0,85,0,0,0,0.0,3,8,0.717647059,0.0,0.282352941,0
119,25,0,6,0,0.092436975,7,0,47,1,8.555555556,13,47,0.142857143,1.0,0.857142857,1
34,25,0,3,1,0.0,24,0,0,0,0.0,2,18,0.291666667,0.285714286,0.708333333,0
23,15,0,3,1,0.173913043,0,0,0,0,0.0,2,8,0.0,0.0,0.0,0
68,30,0,4,0,0.0,98,0,9,1,3.833333333,7,26,0.469387755,0.0,0.530612245,0
24,16,0,3,1,0.0,377,0,0,0,0.0,2,8,0.0318302389999999,0.083333333,0.968169761,0
50,15,0,3,1,0.0,227,0,9,2,6.0,6,9,0.070484581,0.125,0.929515419,0
60,18,0,5,0,0.0,13,1,7,2,4.0,8,11,0.538461538,0.285714286,0.461538462,1
43,10,0,4,0,0.0,166,0,10,5,7.333333333,4,10,0.313253012,0.153846154,0.686746988,0
74,20,0,4,1,0.0,90,1,12,3,6.666666667,8,12,0.1,0.333333333,0.9,0
62,11,0,6,0,0.048387097,0,0,10,1,4.5,9,10,0.0,0.0,0.0,0
185,17,1,7,0,0.254054054,28,1,40,3,13.36363636,13,40,0.107142857,0.0,0.892857143,1
24,15,0,3,1,0.0,58,0,0,0,0.0,2,7,0.137931034,0.0,0.8620689659999999,0
36,16,0,3,1,0.0,18,0,3,2,2.666666667,5,6,0.5,0.7777777779999999,0.5,0
71,24,0,4,0,0.0,89,1,10,3,7.0,7,10,0.415730337,0.054054054,0.5842696629999999,0
113,24,1,4,0,0.168141593,6,0,17,4,10.71428571,9,17,0.0,0.0,1.0,1
31,16,0,4,1,0.0,107,0,6,6,6.0,3,8,0.1214953269999999,0.230769231,0.878504673,0
110,13,0,9,0,0.045454545,27,4,10,2,6.333333333,13,10,0.111111111,0.0,0.8888888890000001,1
29,18,0,3,1,0.1034482759999999,2726,0,2,2,2.0,3,11,0.006969919,0.105263158,0.993030081,0
46,24,0,4,0,0.043478261,0,1,6,2,4.0,4,20,0.0,0.0,0.0,1
70,21,0,5,1,0.0,2,1,14,4,9.5,6,14,0.5,1.0,0.5,1
